NC1	NC2	NC3	NC4	NC5	NC6	NC7	NC8	PDR1	PDR2	PDR3	PDR4	PDR5	PDR6	PDR7	PDR8
Q04760	-0.552578515813044	-0.712153572008537	NA	NA	-0.857160653348282	-0.989815710405899	-0.841938051024211	-0.814755121037855	-0.990542029740478	-0.524669022110045	-0.878766458037457	-0.841447312144952	-0.522718468601046	-1.24887494793921	-0.843391893695755	-0.557978622981502
Q04828	0.49946693338019	0.848414895047063	-1.01825022768871	0.223731921759274	0.285983260074555	-0.790727878981031	0.254584113395098	0.608072794866103	0.22844303130828	0.141773908456673	0.446733233748728	0.526641785210799	0.559568805406183	0.397443010841533	0.172342846342948	-0.150618083342344
Q06323	-0.264555555531285	0.314681751404994	-0.198450169736081	-0.0164948874923403	0.00784397729547308	-0.453740921214901	0.0400984887902285	-0.00199047919059981	0.0431865195280209	0.291071401687857	0.290337507459431	0.19911548039923	0.0548698503749354	0.0292144490022686	0.351820041354875	0.193143446652412
Q06830	0.91052014060096	0.963519339614634	0.705592234618748	0.82128530481324	0.954626425645745	0.600947248745492	1.12509837131081	1.18539091512564	0.971223738526635	1.2280334585276	0.803021929175239	1.12377843141488	0.992132040067911	1.08976894222369	1.16944319968855	1.23876192337778
Q08380	0.638997146710184	0.138414380751235	0.626979689158386	0.735857717391581	0.442954169619357	0.905810976537169	0.427708800617316	0.102087679197595	0.286734736355225	-0.488015203777799	0.755563927452844	0.0179425526584962	0.484080288511809	-0.146644559142094	-0.51055889706945	-0.349102760691767
Q13228	0.320589745689382	0.735671660300155	0.394533856300597	0.403358352887742	0.544445047133713	0.311543403967833	0.636127151065975	1.02780332204422	0.559795430980055	0.682494089399162	0.613578715678545	0.709066229717969	0.754700293449753	0.460236638302103	0.630819209581864	0.933091322189212
Q13421	0.0121598818617045	0.0783670927896502	0.822709914280034	0.520488605031456	0.637640352844281	0.145518276823495	-0.0498499260604345	-0.459755243900891	0.651892680844548	-0.231618725109699	0.453531249242201	-0.000986525913832163	0.309484305266789	-0.210888294420869	-0.397903359280769	-0.410207983312131
Q14508	-0.585589025691849	-1.20950243631227	NA	-0.862843572654857	-1.11534223804161	-0.858055202720481	-1.12172779588348	-1.10704735667086	-1.02119301956649	-1.5584242941153	-0.933407106804414	-1.26623823406458	-0.999061586191485	-0.767549259515019	-0.993273964679452	-1.22896433794494
Q14515	-0.61230702104981	NA	-0.623845420785601	-0.498773627436955	-0.774750888814924	-0.0455871206884214	NA	-1.74909381813672	0.0108758041411406	NA	-0.521422666333076	-1.16024809812502	-0.841756440083864	-2.23063130730367	NA	-2.05717767924015
Q15121	-1.16727601277332	-1.46681507619218	NA	-1.22198887245853	-1.39771335021333	-1.34249491225107	-1.64156341348663	-1.85476979936758	-1.52881667400412	-1.22466462091452	-1.32461071466223	-1.61850898381007	-1.43294230485411	-1.39904932656975	-1.11859220408056	-1.43788270936484
Q15782	-0.690300750173206	-1.09126905609624	-0.560542897927991	-0.335821037612103	-1.05738259825163	-0.176430832819168	-1.06980589462041	-1.39676320676952	-1.24024123422883	-1.90176904149217	-1.09341636135077	-1.68216107525664	-0.751645618356556	-0.649494233269851	-1.78258957020937	-1.9816732881579
Q16378	2.30792964086183	1.60614120632931	0.233977081683015	2.07387927430877	2.17382275512089	2.19457738916046	2.33618693746899	1.73897666305286	2.09737846788176	1.56857394266321	1.86458884370294	1.66116185604497	2.0503311581307	1.71094581440328	1.76590013867023	1.31264909206474
Q16651	-1.15028206014838	-2.06078117574434	-1.00439332375487	-1.18609387027057	-1.04902051753589	-1.12085705371056	-1.76056401079574	-2.04644693777032	-1.45971797917674	-1.88692053881315	-1.27063070404477	NA	-1.4370164400304	-1.43955427409155	-1.54633724065379	-2.43176783622931
Q6ZVX7	-0.918016936358517	-1.32284080211352	NA	-1.21364932485885	-1.36998580929531	-1.29080406249858	-1.40866187027512	-1.56391853620602	-0.893375419575553	-0.865118547872324	-1.09406607960037	-1.09521442718278	-0.947843586825067	-0.738304228637084	-0.547875263351929	-0.353222665695901
Q7Z406	NA	-0.512864732208772	-0.189293155709483	-1.08998456669768	-0.457811376366706	-1.13859165930993	-0.134061206472482	0.14497182947664	-0.818189818246014	0.216712517217669	-0.474788753582646	-0.633815220355984	-1.35472122753632	-1.17823453111358	-0.394116626447348	-0.108478423595965
Q8N474	-0.803640498437451	-1.55563776488285	-0.479008808856256	-0.601168258753599	-1.08412832610092	-0.26705060677885	-0.841148669045685	-1.9725408471514	-1.13393156381529	-1.36338185018379	-0.764899999758869	-1.74519569713549	-1.05567251913335	NA	-2.02482554142555	-1.87474988664984
Q8NFU3	-1.42285598875819	-1.27234040894731	NA	-1.10169460045739	-1.201902892237	NA	-1.42568103031825	-1.40058599460244	-1.44072447855647	-1.40608584945413	-1.33422558186419	-1.50070327012645	-1.46107834052475	NA	-1.86956123747927	-1.86187782364475
Q8WUM4	-1.28812331932348	-1.09372764995761	-1.80068612668693	-0.850928786419296	-1.39186872611218	NA	-1.13540909355057	-1.17056201104586	-1.17587235137349	-0.748296935117157	-1.16569913259001	-0.974641694924184	-1.46809884827372	-1.31518606042019	-1.1184969048967	-0.881336083741298
Q96DA0	0.721384608745711	-0.42815243179298	0.503753311655791	0.205792571765131	0.172220273477347	1.24016027356554	-0.407888153399648	0.298685349884326	0.196351451894126	-0.16163979074301	1.00397109776948	0.0491161232901661	1.00782435668514	-0.449302532296556	-0.739134850497892	-0.640679532916582
Q96KP4	0.204034952180307	0.330144254971312	0.004366094933835	0.1234741976453	0.164461174333462	-0.171126518122127	0.379922842633614	0.323484846502273	0.296482836058506	0.44011744453567	0.397098607091043	0.350545430273765	0.282975958723311	0.190686934513051	0.522133146185308	0.384108410914483
Q96S96	-0.294420179902879	-1.57821773849767	-0.856806925046705	-0.355629814468246	-0.726932340582248	-0.351391578343856	-1.37649785841742	-2.0387982401358	-0.929297887642964	-1.61122156724654	-0.684798468614862	-1.21106868291906	-0.915521226852964	NA	-1.58390595800848	NA
Q99497	-0.255262782893073	-0.252916225416438	-0.316761050626933	-0.181802123760137	-0.192483631660483	-0.472434059100029	-0.238865889507071	-0.157867786345819	-0.373177764616404	-0.104865934826277	-0.3560054430837	-0.312540508730263	-0.253530542904452	-0.367267888520342	-0.320018215073547	-0.328853712790639
Q99935	1.27441957837103	0.772641474273403	0.939104011518761	1.44406133986455	0.969450290702151	1.62220194537975	1.0759753980847	-0.0074641146939509	1.09297611529146	1.02442361297869	1.27880226849546	0.568368908772025	1.09450344966205	0.286682703631748	0.141620964187647	-0.0227953562807923
Q9GZZ8	2.19845927960699	1.60360457537286	2.12220903795894	2.36081810078208	2.4434354699615	1.95131348389889	2.4619102840305	0.736853597185967	2.44184754279852	1.78128657894908	2.05256079987332	1.89546295600191	2.05617443301314	1.66571316092498	1.47397753535632	1.05232295681811
Q9H299	-1.27135968946808	-1.5012957418941	NA	-1.38588777304098	-1.74684191693524	-1.40209840604122	-1.73993609759438	-1.46124901519642	-1.573258236074	-1.33443173813411	-1.3430791899745	-1.42821518695288	-1.52852187412646	-1.48842369691806	-1.17757675457402	-1.36968863319059
Q9HC38	-0.816445922567772	-0.764132918503855	-1.24942895265718	NA	-0.633457159368234	-1.32544100177476	-0.608148536099025	-0.394441386750721	-0.596536624324289	-0.506327757182714	-0.828287888787398	-0.774503266027314	-0.702711214159441	-0.987743052088421	-0.452009610844093	-0.46511611386369
Q9NY33	-1.26465347934426	-1.09553026641613	-1.05903260716534	-1.08952559114521	-0.938195342611551	-1.18340025941971	-0.952065987576417	-0.810127999478896	-1.01133598576945	-0.860950167098874	-1.19297593459258	-1.34339233981707	-0.95134930737431	-1.05557321636611	-0.645540190155609	-1.11960147545317
Q9UGM3	1.15063306866752	1.3991467832345	1.3481644946723	1.93288857635331	1.26826688500086	1.85433977956045	1.19015381505608	0.730394631966936	1.02008622401618	0.250396836616835	1.67287996227741	0.505696839770847	1.39467250038579	0.993296578530976	0.464385842760113	-0.202374876374235
Q9UL46	-0.343474034382556	0.072254447751777	-0.406719945730142	-0.169196709734986	-0.155973819374366	-0.736205728336042	-0.121797528819487	-0.185306756111561	-0.126204735206073	-0.00672902705463351	0.16301880609339	-0.0540655308049125	-0.174067178989738	-0.202987968692475	0.129244797783336	-0.109458797077887
Q9UN36	-1.30441610065182	-1.22656508185972	-0.927146845296465	-1.06082267224073	-1.42953052583612	NA	-1.36550229949229	-1.29309054023806	-0.925051116206388	-0.621971865055454	-1.37739511792857	-1.17340486186513	-1.34853045708175	-1.00699299844695	-0.838120951202914	-1.06373635969779
Q9Y5Z4	-0.705881306280203	-0.777042152374831	-0.66815555067133	-1.03628213293692	-1.04987798083273	NA	-0.755345399080501	-0.955227028023177	-0.755767815457362	-0.495461364421929	-0.967781322347256	-0.817368663610832	-0.867573003299181	-0.97091908952323	-0.326031470097096	-0.677133536050726
