NC1	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9	PDR1	PDR2	PDR3	PDR4	PDR5	PDR6	PDR7	PDR8	PDR9	PDR10
P31025	0.359654256990404	-0.109087705051571	0.947600475575755	-0.100480781237019	0.770579579560294	0.871739691352278	0.259410659555796	0.202571732964598	0.137167416220603	0.288675841345628	0.191426210450554	0.351903241532787	0.165695422846876	0.352515866360726	0.155091752147975	1.35403585311308	0.0898808420109398	-0.100171401400238	-0.292776899518949
P31151	-0.376211055122551	0.0943417727635879	0.299152718768771	0.165620295335487	0.536440489964507	-0.346902876118223	0.97949065077097	0.562005589658856	0.267425992934936	0.100508699158422	-0.555870658303786	-0.261898577258336	0.554270501376488	0.221461351469789	-0.422969297132259	-0.939031739569968	-0.192165407962849	0.0130530209330841	0.308490382549857
P31431-2	-0.607223450260265	-0.324717538461515	0.0058852069403353	-0.516234107600311	-0.57907329891031	-0.691134303587281	-0.101515246552944	-0.00428912163573576	-0.906885421631627	-0.528998560508765	-0.588490631360368	-0.918594166129082	-1.2300256925705	-1.3310893517583	-1.35365248955727	-0.649185709297878	-1.11377771332726	-1.43278745583703	-1.48267606129157
P31944	0.0884168257687519	1.28280305133168	0.314352999428345	0.302471419517225	0.575496531999162	0.569990783529607	1.25632820105512	1.32465295061309	0.0827520916546358	1.09728197864427	0.306729691058443	0.436022201881647	0.916118217787377	0.180789696902499	0.438047432839149	0.40306665005512	0.437106864230036	0.341820217107428	0.444838591732658
P31946-2	-0.735158563001677	-0.477155300430796	-0.402566182980919	-0.632994751778592	-0.359419569698667	-0.625490103368892	-0.293111637910741	-0.0839118896150171	-0.691087198784803	-0.31236858437157	-0.414880503786287	-0.135563707047241	-0.334588329536171	0.119124679172326	-0.615060338247683	0.246837716408839	-0.57406169176953	-0.543928774096768	-0.379265869098547
P31947	-1.32139778200469	-0.667828443264794	-1.92216049315733	-1.42074681811632	-1.0312280805462	-1.11147893601119	-1.5109646476705	-1.01540241320216	-1.4566072594636	0.395395906641634	-1.61855707414027	-1.50956762406007	-1.19780060357445	-2.38772709002523	-0.459529322092465	NA	-0.992810100529581	-1.24276348353728	-1.51320326319819
P31949	-0.500922195681442	0.15553300394533	-0.327084724996518	-0.659944374220487	-0.0433111383428377	-0.556692743543404	0.330902466791236	0.393456456931975	-0.615118377191679	-0.106303197099016	-0.355899227063639	-0.406485746057132	-0.0929840900166099	-1.02961959013743	-0.171796894884066	-0.422375039579469	-0.438622484757682	-0.527321170012202	-0.190517178452639
P32004-2	-0.512420522253872	-0.561204081114382	-0.012795858520177	-0.45210526958178	-0.443352260595587	-0.389611966159975	-0.474414063229059	-0.461688996252362	-0.271184562496093	-1.2652097564812	-0.633685566664533	-0.872570780079937	-0.452896408657572	-0.906385979617097	-0.797776874248295	-0.470549319824653	-0.754288929260576	-0.804872368334733	-0.627085293527968
P32119	0.0178328704180481	0.60936851755009	1.14664779864688	0.265823994237669	0.364165136677155	0.675602245296525	0.822224689844096	0.839472652461696	0.0696943429743656	1.48846251802582	0.281762300294039	1.1246686034509	0.715124123709397	1.90350135946095	0.269908436218989	1.61919276753116	0.197890045282547	0.435772219062089	1.63197808049007
P33151	-0.191941114194276	0.0493447416597566	-0.501764134771328	-0.311017284427184	-0.357860990853813	-0.183348776341972	-0.411532655417316	-0.135211781428961	-0.312647994231692	-0.745595547877618	0.0861391289229852	-0.130261526982478	0.133141700073745	-0.745361775482015	0.0878735645288147	-0.157633251257	-0.0159656482545102	0.154343036814103	-0.461233195428764
P33908	0.213236688412792	0.197248207735432	0.194880751899684	0.282280646991327	0.267317354917348	0.31911761081648	0.868462212704613	0.355685369882769	0.328790467649772	0.0348830130194261	0.523832873526517	0.0973791111760991	0.508203667677282	0.0173928699131499	0.411804516041671	0.183862391269736	0.375894781036345	0.345273677402111	0.290777745860861
P34096	0.0172734988573436	-0.351264421635854	-0.0684034325242496	-0.235343462119485	0.0559366880763636	-0.0281010860405349	-0.0489752123621609	-0.52297953002228	-0.176355209031637	-0.0589891488458984	0.109253558103861	0.109547360291147	0.0599325969967734	-0.204413565614198	0.305249799681239	0.0570736579831157	0.283850534292324	0.269980746394678	0.028244935204773
P35052	-0.605810458590779	-0.777393978759037	-0.108476852061196	-0.583225368781617	-0.944427730444944	-0.633482501774405	-0.54556406079949	-0.489426566690471	-0.533422322518189	-1.0857517561164	-0.498702487340438	-0.755459627756697	-1.04477533228982	-1.17194711928518	-0.936306741803328	-0.719817606298259	-0.651932756867291	-0.829289675620742	-0.902518390597673
P35237	-0.285466208965456	-0.525808128253887	-1.18692285421639	-0.278429819930516	-0.33830228028305	-0.80268663615528	-1.13932796038889	-0.985301774024018	-0.238871819002632	-0.126144212884254	NA	-0.535318853369858	-0.358415308635147	-0.717524183547547	-0.654151213400152	-2.03243092294967	-0.284832326321334	-0.470565769291098	-0.336205032286575
P35527	2.10117611638829	2.20834535291923	2.17600407460138	2.27272230860909	2.56179800875917	1.98348148943452	3.13124621082112	2.58565601865454	2.07666202781927	1.79924912101576	1.89898332570999	1.97342398749609	2.56662546399615	1.74239696680989	2.06259566554396	1.6724041888544	2.17126946158602	2.11222079085784	2.26822978778707
P35555	0.54779130215213	0.383626262623052	-0.483281333081391	0.561373481743511	0.0747054556852117	0.258724169670705	-0.694581483571553	-0.503009006659466	0.406978871013463	-0.62360527422777	0.216831836946212	0.115803656474977	0.041340021535644	-0.369126449093136	0.00526816012860362	0.180239944353267	0.284472042096489	0.217830606737163	0.461158056887006
P35579	-1.06149917916105	-0.439055669930174	-1.60937919884753	-0.739216269619535	-0.866465113876379	-1.57481420425428	-1.30267340357283	-1.71448555871545	-1.10558869561708	-0.39453030268483	-0.211421087157978	-1.09491314107485	-0.891521337379667	-1.57717350078686	-0.739335358151559	-0.630244000891838	-0.919671148124353	-1.02395310913839	-1.13817574788772
P35858-2	1.10763052576758	0.815226851533741	1.18346433255228	1.03435985691925	0.946938452918081	1.18970980141447	0.968994938760672	0.807052348028302	0.953760276341139	0.725923025778222	1.26124425171238	0.888623679783524	0.698875640315225	0.665176534466977	1.26146908258238	1.04504924459741	1.10893142044074	0.774451212171655	0.861927442217944
P35908	0.917668290032031	1.81314923129677	0.483992758859368	1.21207410386698	1.05766764349586	0.960450068792326	1.83615683578856	1.58764707840159	0.430422815901036	0.836989725815451	1.00201304304264	0.666218963507949	1.08160723920697	0.6365688194146	1.22472136483924	0.797760290612805	0.987056631688346	0.852679113823756	1.38109079352105
P35968	0.500654592213781	0.205752578513416	0.501663627413191	0.272884893330944	0.580860900729135	0.375658905131409	0.53218494181485	0.672146508931025	0.267334014038622	0.834611411945975	1.20241521515693	0.154636887765678	0.193133652175738	0.57565243220517	0.406240354137822	0.704540232166514	0.348210840692661	0.23655994099264	0.332883257681996
P36222	1.79951518739192	1.42472732525965	1.28789707050718	1.61797824485119	1.58153111856579	1.60384904210988	1.51754105412698	1.65245947841185	1.87718545158997	1.39607482049101	1.53125946587725	1.48918963393165	1.55556905036391	1.8812222132853	1.60053987300781	2.36257880278712	1.67534182116688	1.68523935171055	2.16729617429165
P36955	2.70122701822913	2.67900275291731	2.8390641005228	2.94330488544187	2.67436921800225	2.65466011285522	2.82695743209155	2.83551441378921	2.8506471917804	2.54638406169774	2.54494586339349	2.63285823332688	2.6473372470036	2.55360970409394	2.38777738221018	2.73042213934244	2.5235854095069	2.5512566548899	2.9469064976468
P36980	0.691336566270401	0.587837469912179	0.611120842572517	0.341372221302122	0.695120812596088	0.833677752652037	0.72657821259394	0.684247322596878	0.263883295166068	0.625851593583328	0.818306443554472	0.850008237244291	0.800082049850335	0.34540943514709	0.803328822638196	0.474071649032907	1.03102425469995	0.854903474865002	0.558828830342734
P37837	-0.945906373546903	0.146599487065433	-0.131442347708618	-0.954019775756354	-0.949454832230687	-0.857360709075116	-0.371479527409983	-0.240471021612711	-0.841393752435897	0.0977257062663792	-0.626851331507167	-0.124572001458211	-0.596896031170146	-0.0293871482287263	-1.14122009909262	0.428609348265806	-0.683515586698099	-0.583892019187533	-0.120810463817798
P39060	0.757728032788264	0.589217455193807	0.64376774550329	0.555137199294854	0.608138376986263	0.694168583340586	0.331729801828895	0.278807696920224	0.819281838326187	0.505482222222637	0.696239129716965	0.662228022344015	0.502016457652469	0.400559684174056	0.543206030226266	0.236756557371482	0.857894288195598	0.637586237523587	0.627350010470995
P40121	0.169420359116962	0.241886855655352	-0.162925945096088	0.140203362670261	0.0531501278078561	0.184826872909897	0.0406744431520937	0.457436853125698	0.294318994676038	0.341790213633807	0.60212465303333	0.388717777555849	0.396094858858479	0.0888307087373728	0.482768910998746	0.371425875479764	0.438546107206387	0.386737402070519	-0.0878333820832219
P40189	0.455789183994507	0.277967894811965	0.108652321375582	0.557246403255505	0.135590396231419	0.25537701863949	0.0353231795053591	0.110273719675804	0.634186698711097	0.0812852985871187	0.0596858717933028	0.448315913840006	0.095466535403363	0.277389193541325	0.22421517426713	-0.171217767377953	0.328572317038026	0.43824277985276	0.403753247937206
P41146-2	-1.12257129436786	-1.67853399180046	-0.414446082179019	-1.42312010240879	-1.67947313160754	-1.52138788911235	-0.788896446848597	-0.988030964341671	-1.42268024563392	-1.02472686658739	-1.48511767027422	-1.73840021430269	-1.86681774191165	-1.43632861142829	-1.40579185084526	0.103725531148308	0.168970633369611	-1.45950469595565	-1.52974028610737
P41222	2.92787479388533	2.84457714951502	2.80936160887902	3.02661557735822	3.09616412352074	2.68502654728562	2.92540835710084	2.04602495220396	3.01015878076116	2.54455139752638	2.1824002522483	2.71264436830147	2.78602571179365	2.71132541956049	2.31999746247302	2.33568815442344	2.44228996531029	2.52671926564767	3.0827525637398
P42357	-1.62793662585575	-0.0806275505121319	-0.820950192793811	-1.33865671403058	-0.877357345990425	-1.17583415342457	-0.931597163007545	-0.868400839733398	-1.20620029751834	-0.366551764131646	NA	-1.5455308475955	-0.594997250487623	-1.14815711600821	-0.849577766155181	-2.00525768932956	-1.55531326500678	-1.72821968621712	-0.968166932001199
P42785	-0.483414415709988	-0.72484315334012	-0.658497619435944	-0.483569692713529	-0.333336789388044	-0.641244954153076	-0.727659568341677	-0.742704271995056	-0.259431140342965	-0.398119967863166	-1.00021364579774	-0.514180631735602	-0.861137879856641	-0.68245140089171	-0.271643520300771	-0.75411215633407	-0.560378782883066	-0.547398702678574	-0.5009193646857
P43121	0.489265016256231	0.410715607357732	0.299432019654736	0.548197102292786	0.398705518944614	0.396063756587642	0.881593774649682	0.541596876708981	0.423679871423866	0.143141381561268	0.189745992756023	0.42602152321269	0.377573425785959	0.0442503303910918	0.346137018989939	0.0104671962880422	0.386462263688736	0.448788103614721	0.500294890935798
P43251-3	1.52992486107577	1.49444889709352	1.32836857274004	1.6063016190734	1.41403230541407	1.4560045945733	1.35341448992586	1.27044914396797	1.54321378279027	1.28811672216135	1.25685608851293	1.32636556125147	1.37822618940541	1.10945658926517	1.38089216279614	1.04431438570508	1.28874349569956	1.39433651304425	1.58205018604402
P43320	1.33515633639432	0.733225927760082	0.88919358837282	1.14845874493099	1.30638675547673	1.26205958635451	1.53589089328627	0.990543031953557	1.09435376506132	0.905333312652743	1.22856997797702	1.72859853041193	1.79814225545551	1.44024814659267	0.917282470592644	0.602765266959567	1.03204494903785	0.961472424586957	1.37927348406596
P43652	1.7558922115748	1.92739152627509	2.00237017095268	1.95840745693029	1.99085713257047	2.14712770805525	1.86516863338409	1.80147135070334	2.04432176233001	1.77640947869576	2.23145639037233	2.03233318871909	2.12320787342698	1.58556723040018	2.15539018655021	1.71269158625477	2.05298832973444	2.07864965514865	1.82436375766381
P47929	-0.107268808017955	0.888912771779458	0.298716986298199	0.00224589104889518	0.37771096312669	0.0352921106153092	0.187028210924747	1.38619015515037	-0.214940630761951	1.39017004615752	0.441394315347606	-0.411164437243351	0.334697896406244	0.0370508825108238	-0.373476290025573	0.888509738653784	0.0571133318204567	-0.174184804754741	0.472525066557288
P47972	-1.4093062371468	-1.2202799032911	-1.47068785605326	-0.856658919761179	-1.35976843855723	-0.876543647024392	-1.28481325767549	-1.82235112900961	-0.763559230496909	-1.94554360890405	-1.35196569028169	-2.06151689082959	NA	-0.950878397119985	NA	-1.94010869071939	-1.28377240681727	-1.30710619366904	-1.15228230610792
P48637-2	-1.01778665056501	-0.618831297205994	-1.68356297028369	-1.11781477894496	-1.42928543116965	-1.00985947794929	-1.76717693443784	-0.865200585827194	-1.27723235344705	-0.699449660829916	-0.347883135388975	-0.888747473160113	-0.744089867163152	-0.386180969689951	-0.819103896443012	-0.398176099705403	-1.12176448149555	-0.932821871955409	-1.01578973749152
P48723	-0.0179228515548693	-0.208833980742162	-1.50960439605629	0.0746122768752162	-0.12634643874173	0.0393487269985485	-1.50576138240345	-1.70593470056606	0.103700454585624	-0.158031597722802	-1.68580731434866	-0.0770355470832394	-0.271590904321374	-0.0958946832733659	-0.417958807062667	-1.44975528813944	-0.254469817899361	-0.0994438573243743	0.0757152610627405
P49247	-1.59615398594233	-1.72311091263414	-1.20360428198473	-1.57721882932241	-1.24832131076839	-1.23305268351004	-1.81298790273528	-0.83272373458806	-1.54485834091095	-0.081384534014855	NA	-0.836716020237082	-1.71733549510861	0.385562110391237	-1.07810886212509	-1.66394324103857	-1.51811232949798	-1.33199865086269	-0.642633631311922
P49641-1	-0.404459164596015	-0.618036251701694	-0.76064912695848	-0.258487599000839	-0.525507526449545	-0.332786453787449	-0.674724388618354	-0.442158540667937	-0.0643072135497893	-0.734437241700065	-0.624380286397131	-0.654421912275945	-0.992221654858563	-0.590058190317095	-0.774577229307276	-0.111603770246802	-0.703684502276023	-0.497831615883624	-0.570858892574156
P49720	-1.28594512467524	-0.273522879563853	-0.848801695693355	-0.56036533599273	-0.837490458602188	-1.39051179651435	-1.75663676448704	-1.16031675144674	-0.885476288360483	-0.0881679266895127	-0.776092591249507	-0.754518854799838	-0.311419760230516	0.104992417193805	-0.518260511930786	NA	-1.17789212587139	-1.0583861354416	0.0894028137444737
P49721	-1.7459318791256	-1.03748027536287	-1.48685862088445	-1.43937063407168	-1.83199481282148	-1.63196316526985	-1.73585689003617	-0.761530753007659	-1.73260989753274	-0.568541052615338	-0.956317642254015	-1.54875140084229	-1.3226141855062	-0.399816961106412	-1.81112416822867	0.286362311506448	-1.51999434197744	-2.26508241708842	-0.529538231423685
P49747	-0.0936380475615619	-0.386398042829908	-0.182018152308955	-0.165981006888588	-0.363177804690363	-0.0174778841583118	-0.47911448511109	-0.70201656394103	-0.0693466917035664	-0.348022395733107	0.431561075552891	0.22418883368224	0.0728708856623719	-0.566055940679778	0.134031421951731	-0.612708011797914	0.414925747617746	0.605858021206636	-0.59559495558809
P49788-2	-0.0287418203646677	-0.0128807489412976	0.636417393062762	-0.380934182859423	-0.00593525039523503	-0.21267513890748	-0.0436318621348482	0.16551144608069	0.480487718867321	-0.419355785452001	-0.302121985414327	0.0372150188998367	-0.174033307163682	-0.407549428422493	-0.56291198060732	0.324326400872179	-0.011608641583546	-0.378877977822687	-0.085165278917872
P49908	0.701964414459433	0.463280733570182	0.353465986156359	0.615631966738757	0.436012082204363	0.813919117769597	0.623119140740969	0.360927293594838	0.767383313875537	0.341943112874251	0.95274421295702	0.618252945141037	0.954138924276869	0.354931463670982	0.847785145760391	0.474922806489507	0.780993896536925	0.887854063303035	0.470663991642376
P50395-2	-0.315834869979448	-0.324779886252007	-0.461364131122565	-0.416310823390804	-0.63220202034573	-0.239580867944263	-0.602240663215017	-0.278846670992871	-0.514367651565711	-0.0921711722568116	-0.298339546846351	-0.195407170365987	-0.600808798318611	0.23363129652797	-0.256469499205396	0.197889327887837	-0.276458148135453	-0.125526835356339	-0.470716560356984
P50750-2	-0.759818568474956	-0.797719074934346	0.00896314135397864	-0.823426841341234	-0.418108479241312	-0.552535752331863	-0.680688052805514	-0.234977315566416	-0.557079839872951	-1.2142098572499	-1.67965067186562	-0.534304203787558	-1.24880613548395	-1.12022083214357	-0.624882538828848	-1.74146394927502	-0.193156200211634	-0.496693431000824	-0.721066311345091
P50895	-0.663128401200046	-0.878801868072572	0.0795350098919135	-0.69128123365586	-1.07350415293364	-0.892447303047574	-0.0178812055932878	-1.5795520715807	-0.514819466234181	-1.12317308219019	NA	-1.52775914739834	-1.08532940952258	-1.14111825732138	-1.16020143670948	-0.504513039431694	-1.27862067401403	-0.876627726043699	-0.766697830364129
P50897	0.274053947383766	0.114409559260089	-0.143438168765135	0.366354075615267	0.217042022708737	0.292296158220775	0.0756858724652535	-0.0253125807931957	0.373281884653626	0.0146678721201751	-0.397577521977785	-0.0366680280063701	0.105138326710564	0.156261725350014	-0.147881240112593	0.136919273713844	0.0550525482452266	0.0783210001320006	0.310391714703682
P50991	-1.6133254993578	0.290760347136608	-0.884801258876543	-1.37667983521005	-0.428919518244227	-0.62572917851642	-0.975849910474419	-0.495427008434665	-1.23969701304813	-0.584548011439907	NA	NA	-0.920177539629958	-1.51566827862036	-0.792914923496404	-0.970037355205005	-0.923230778369548	-1.37707450450806	-0.403458274833485
P51693-2	1.21033248366511	1.15192586918904	1.26660918980173	1.31924027152458	1.35992708833112	1.25624154729837	1.24186488433119	1.25916105218304	1.38597971085583	1.06971161464818	0.929342691469175	0.955477092734142	1.07041851485202	1.0079764326569	0.953331275205716	0.944190422540052	0.946721975289376	1.04732630914477	1.20974448591469
P51884	1.50529002988656	1.4003229774428	1.2353134402254	1.48700155074548	1.47264937784468	1.56333338733138	1.29708287951446	1.94033313077482	1.52579923131175	1.49849649548777	1.80154674225032	1.66005985172091	1.67442003227382	1.59513389560747	1.71879827238203	1.40462730539861	1.67563149015652	1.79027214620025	1.42681001145877
P51888	0.243717724222659	0.106067288382136	-0.223109961492307	0.227612879864715	0.344265299903273	0.378791908412762	0.383296668630842	0.400222373577686	0.309367614046357	0.140079563211592	-0.81882571059839	0.298767893551147	0.295659606211152	0.678540509643952	0.0345101158282297	0.106961484590965	0.214157004072339	-0.000977205593848523	0.47520290809311
P52209	-0.81840873099514	-0.281286317847391	-0.713213070507825	-0.761464087174228	-0.208564398227481	-0.543407265107886	-0.234556165345932	-0.161239369956192	-0.941612893398715	-0.652295841386356	-0.335894340739413	-0.238934634301602	-0.202809189638127	0.0488772590244512	-0.372275447501025	0.273966867151223	-0.274088303711593	-0.52808472802843	-0.324673682206091
P52799	-1.921103693501	-2.61819183710262	NA	-1.6561560866693	-0.585929067967674	-2.00536055199218	-1.04737000877368	-1.12976362177476	-1.36083924971376	-0.773806034213864	-3.47429443713272	-1.12213508838223	-1.49318635421878	-1.66048524660594	-0.893112035239159	-1.07222174037479	-1.78750758826858	-1.23608961029365	-1.02910513063096
P53634	-1.06212604411894	-0.729507477233095	-0.365531526927365	-0.829894946090289	-0.875400585632241	-1.62384734672751	-0.812367246218019	NA	-0.720151985246202	-0.741364382815279	-0.667948575590546	-0.726685105747891	-0.70095155639395	-1.12836654750574	-0.115064062630205	-2.91179406774935	-0.728945146187435	-0.739459132872429	-1.22866282242078
P53673	-0.580799462580947	-0.841922163955527	-0.639870025864414	-0.862029229419027	-0.19033744489479	-0.885207361509114	-0.790889893412699	-0.188929325163678	-1.08888323751294	-0.380196094782944	-0.452009380672741	-0.00207532851979651	-0.548757648488263	-0.769621044898704	-0.933227784432061	-0.45930177139306	-0.867479033138437	-1.01847625869977	-0.679437665793395
P53674	0.38955469463896	-0.462604414040106	-0.00614090203216092	-0.301773094301768	0.157882337288839	-0.110043672577435	-0.0937079791165297	0.194635250482066	-0.217762276009901	-0.473229051576264	-0.185404196718951	0.875714718757908	0.714506776983893	0.0331672781646611	-0.0859543786602024	0.418802289851882	-0.122449800085319	-0.173191746154691	-0.260095203683222
P54802	0.0418840085853235	-0.134068451535879	-0.361199446600935	0.096319795890903	-0.541341029831549	-0.367401545113356	-0.154990844869479	-0.27267262577744	0.00227598148942614	-0.413514079333249	-1.25081830689871	0.00676295913108113	-0.20321565834679	-0.505109231455601	-0.147751414243141	-1.09253448035874	-0.102910650552406	-0.298451151043763	-0.0473533245009699
P55001-2	-0.323226081762964	-0.433040345960372	-1.11437131767513	-0.488352876068367	-0.805904940419885	-0.530473058513376	-0.94540055248432	-1.32593697011951	-0.10655652959264	-0.694859098546922	-0.339551090416269	-0.450108330543395	-0.863217212717581	-0.520146228812938	-0.673299812248518	-0.49966210176408	-0.575722542010834	-0.511616505136382	-0.552059261559657
P55058-3	0.813617671259793	0.626335319103271	1.15634819461826	0.797891177805931	0.841235596426112	0.664857458746995	1.01315954354934	0.667662306529564	0.973650059013613	0.672661644227236	0.99181963963286	0.777520404646885	0.726981253437759	0.730970700646827	0.719028594294264	0.750922080329587	1.05104617200411	0.933019729148498	0.96881713863252
P55072	-1.01057704786971	-1.01098290803142	-0.181364660032424	-1.65595487447282	-1.00694126585063	-3.60180836860552	-0.398942918675931	-0.49424425194566	-1.21686010781963	-0.157144048626701	-0.0788910259203858	-0.392027357848847	NA	-0.0856267826161015	-1.72409053302866	-0.325330842682389	-1.51662755348483	-1.09315457143152	-1.0121861309712
P55268	-1.20328819695823	-1.53083132360599	-1.37264001171004	-1.84914280692545	-0.693633893924653	-1.78525921026887	-0.886696214533037	-0.871974182636754	-1.29650234058755	-1.26521583901177	NA	-1.58876547331176	-1.50153815632555	-1.2637671150824	-1.28872017520502	-0.72917132964176	-0.952531785567265	-1.89931795499138	-1.06376909596046
P55283	-0.996105370778058	-0.860386556029151	-0.526728262192863	-0.641316910079115	-1.0826638304485	-0.813511996080901	-0.814501261446629	-0.566976953934122	-0.571821420356737	-0.827594532066208	-0.373403372105445	-0.783882184361468	-0.804855160859348	-1.01255604647677	-1.30807291503211	-1.05980627079912	-0.765065892475544	-0.957812109629643	-0.665667676824646
P55285	-0.275310850460997	-0.457530033309967	-0.198349787066185	-0.455329169521227	-0.205740469717721	-0.162922774541856	0.0343224650369268	0.0531956239323181	-0.130153215486603	-0.405485914833282	-0.172001411042488	-0.160065721043016	-0.472387119398544	-0.449624384959371	-0.48293241699172	-0.312084771864335	-0.271136909254558	-0.199059237311407	-0.14266904668167
P55290-4	-0.225338454972659	-0.429801183155387	0.219560277300823	-0.305552197502646	-0.44279233000313	-0.171071459842993	-0.215932942600312	0.686705731856281	-0.230169539457127	-0.366797553121798	0.0572254074021962	-0.0965347917933566	-0.220807457928095	-0.356777743322102	0.0764404333669134	-0.373327028161034	0.490234967795672	0.0232912812663541	-0.66429640365601
P56373	-0.529550101799294	0.536293320760075	-0.321550073623185	-0.383005231637022	-0.523632394862117	-0.393096792771512	0.477136886083932	0.550591920431508	-0.691244543290714	-0.536634603949652	-0.334699161622749	-0.807139717153214	-0.0123059863765308	NA	-0.24231082568074	NA	-0.336531321353393	-0.403775090302151	-0.613455354638087
P58401	-0.615324855056512	-0.917895844396788	0.291765937107769	-0.754083743454414	-0.545203683122426	-0.524560952027418	-0.334741546916648	-0.427144933816062	-0.593872362830336	-0.510136133604435	-0.534951149719805	-0.731107474350173	-1.02867792767187	0.000090398422289914	-0.273314946569816	-0.686749276259181	-0.795532842070268	-0.714913362540812	-0.574829703826169
P59666	0.158530098190277	0.984536625094079	-0.0526709306709125	-0.124851877964021	-0.103335558306862	0.112743211066713	0.289264410039198	0.276792380135975	-0.512462720324385	-0.488296188109431	0.0486561155059865	0.00733982127541644	0.199330518533977	-0.522887008645741	0.218666270150726	0.338480662551279	0.496873154991533	0.109760267247944	-0.148795797089006
P60174	0.759482962876967	0.737461746389946	0.793022857268466	0.839916750439723	0.739104203300593	0.682067095417731	1.07299115125512	1.42261617733074	0.640474597692621	1.14504374548068	0.629190673653766	0.866199599213351	0.703284932518857	1.24442960565145	0.30356364375643	1.22040211283497	0.392115856373186	0.602792517628995	0.959999170161014
P61626	0.928354301572815	1.42877923810266	0.744597065079311	0.802828233819199	0.9849836524476	0.990906901473227	0.852585336302699	0.465363971901795	0.686580253396298	1.00348670294839	1.31891790096374	1.1151950031105	0.919238053433951	1.10574677231545	1.20297525564948	1.73369155184497	1.43862792425115	1.27785683868432	0.896122040925129
P61769	1.53180380289434	1.42565393747162	1.62059001334782	1.54301538648759	1.38233579536711	1.35709351278477	1.47455435341164	1.32765245888438	1.58146454375897	1.63856441494179	1.67858424024362	1.68671957952935	1.59206341428194	1.53849268634773	1.71511382101554	1.63857772935099	2.21658546974927	1.61196267704342	1.6663753023187
P61981	-0.70010717923609	-0.725850257761766	-1.14739585078781	-0.956851079847412	-0.572955808269004	-0.954214054229588	-0.755885985000895	-1.19563136855886	-0.91269460990375	-0.206828536368978	-0.611672490000778	-0.415548447028607	-0.70381442785371	-0.0133004576418205	-0.784293963179724	0.238168292830755	-0.786317066607751	-0.736145695007941	-0.598512529813121
P62258	-0.603048488772763	-0.445153408660779	-0.549805944757284	-0.453348167221716	-0.654103415592382	-0.616444376479049	0.310440733641864	-0.207290497389355	-0.811555452060128	0.11288192265981	-0.196806803948446	-0.326446659173206	-0.561230899173792	0.0288572814461949	-0.651519663830878	0.334793101210644	-0.82564923765088	-0.474613530160461	-0.237699863684939
P62805	-1.18524791607683	-0.74895746207034	-1.01762711325749	-1.06153115205743	-0.43356204133248	-0.882631770921054	-0.725285167031707	0.799124882013164	-0.757327624295151	0.785074551008138	-0.409932005844238	-1.21913213196695	-0.207583915703437	-0.849596450083165	-0.96371966599018	-0.257109983522871	-0.842907415530277	-0.530784352628983	-0.446834162618459
P62807	-1.40682960298478	-0.87240261271319	-0.661047041153118	-1.21464943982671	-0.387419314475836	-1.03810017006461	-0.210318915128422	0.0636380692128323	-2.05072972122936	0.184967459829617	NA	NA	-0.6939702403642	-1.69865676530067	-1.90385867342116	-0.997698611444068	-1.0687391465423	-0.836879400332866	-0.367104984841857
P62937	0.208324176474718	0.00951065377473843	0.268885601421305	0.00298946456851507	0.0782914294391435	0.158168746303503	0.125613298116307	0.21231106606463	-0.0187089467588256	0.691205133353263	0.0283900837443977	0.392358392247419	-0.0404106425053069	0.86049819664347	0.10401850126665	0.663546631202776	0.0374982479070459	0.207187618608973	0.175861905202457
P62942	-1.45001588115322	-1.71511474209553	-1.60628652840282	-1.98912850392389	-0.760468873678011	-1.17632687063439	-0.512279663290919	-1.31542689620451	-2.25919715748706	-0.927644393236813	-0.70965793240263	-0.886119398939519	-0.893400544144212	-0.0277779304559049	-0.957587447406935	-0.126076958812679	-0.0822665147406229	-1.17273459089668	-1.00127671150381
P62979	0.763719942931488	1.10711504778279	0.761996494759178	1.05787128172565	0.784726858024033	0.864833340601012	0.931837685030164	0.881023019260036	0.607167521332609	0.704309911031387	0.362813352936184	0.647063889235998	1.02526878813162	1.11955995738981	0.704291912589458	1.04711985743248	1.04589177504316	0.449539800625832	1.01591293278941
P63104	0.203959046755634	0.307072472555297	0.386243708977606	0.189702109873871	0.336769555441262	0.0809479079666901	0.444048870002002	0.843432450518487	0.0964090045814858	0.837262054639094	0.170365077838885	0.361142696117761	0.141843329976375	0.660372549073533	0.230459599012272	0.793649763312968	0.118384284083195	0.117618621247662	0.430492381263548
P63261	0.885747911729925	0.963676934410753	0.71039112140495	0.84578853730122	0.996483663034397	0.760512411595295	0.650173455822323	0.970564141220732	0.928461989606285	1.23011063499917	0.888264170471339	1.28826857347151	0.832566765241755	1.20136383829254	1.01270327751652	1.3687721432636	0.962927319776906	0.915849485652996	0.969023036611551
P68032	-0.529781660976675	-0.233737081544968	-0.795968914283979	-1.16588230122443	-0.88054011631843	-0.86517569437393	-0.85315093039663	-0.887117531729614	-0.574065994347008	0.682565496220985	-0.302617299458778	0.128043030823715	-1.31009244959821	0.00263945315169136	-1.1215347693218	-1.2073698758062	-0.446738436887909	-0.683543620488366	-0.882346281770678
