NC1	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9	NC10	PDR1	PDR2	PDR3	PDR4	PDR5	PDR6	PDR7	PDR8	PDR9	PDR10	PDR11	PDR12	PDR13	PDR14	PDR15	PDR16	PDR17	PDR18	PDR19	PDR20	PDR21	PDR22
O75829	-0.202298056452449	0.452202919249617	-0.124322716219779	0.557588918607562	0.297296887220138	0.758912630245947	1.21732955034044	-0.250230114510984	1.42123229083295	0.822497562675975	0.0388311848766838	-0.64381967988724	0.0723309902728611	-0.54073340624609	0.0122696543965297	-0.686731866406767	0.0285577595930375	-0.167873192914129	-0.311011160538845	-0.29220168621611	-0.0693204944529131	-0.904076661457333	-0.770476063772187	-1.27356264894493	-0.783381880324749	-1.0121132867054	0.938655636414889	0.255448986129426	0.0720247008170221	0.786548971303215	0.268490916398818	0.422463292033314
P26992	0.0156213871755675	-0.286545261203792	-0.126266746316843	-0.119696772778639	0.440500778224864	0.121753439169389	0.134012086403282	0.123818432885711	-0.0286688540978006	0.239561798396842	0.279675166204957	-0.193646374104075	0.414759671300967	-0.541281857570096	-0.23619927523011	-0.091414353257099	0.236491098411071	0.252163410753692	0.287787170659433	0.418878333774048	0.431633976248911	-0.395529773158033	0.156920877015751	-0.0742958712199084	-0.0780793767428105	-0.242099347697557	-0.0201057620520677	-0.715133426213773	0.0302254737566896	-0.32485005029231	-0.637367824315614	-0.395431338074644
Q12860	-0.495928652313868	-0.0205628911648121	0.0284219812042545	0.392335151820522	1.11805476376533	0.67017301285672	0.544418733438593	0.631251003048027	0.374949852302778	0.242047133991949	-0.0315154680003724	-0.638958791419847	-0.0217439774484927	-0.162361276278757	-0.149439658522081	0.404327450414667	-0.0811677250444953	-0.12357245758	-0.328387965534999	0.0385957759658773	0.327952210004672	-0.506111380005065	0.0516996538860504	0.0114447589729632	-0.0861625514823161	-0.426370759104811	-0.131567584249021	-0.40582804679092	-0.228392944256475	-0.56695987731944	-0.885731045724904	-0.538682561656836
Q02246	-0.368893434825431	-0.126545086711009	0.286218054336024	0.49576920764726	0.799488844599088	0.880719319268874	0.363477968942607	0.563074508873328	0.245819033151031	0.251781017078789	-0.144527237524437	-0.190032684853866	0.00285777808918919	-0.137649263790863	0.0217264831039028	0.0153050101034515	0.110638378932371	0.0350874341832972	-0.280991231050314	-0.218952370654469	-0.107899372574664	-0.817896924311741	-0.296185701083867	-0.137629510356325	-0.412620142949191	-0.691082340710356	-0.247413042142218	-0.0527546688004135	-0.435186240166057	-0.591041859423351	-0.520228428906806	-0.604624693712841
Q8IWV2	-0.350889865514127	-0.400505571833386	-0.0395592424422704	0.294818928587898	0.756467587630435	0.604102403356838	0.4810092389468	0.573440420668653	0.35326933867269	0.0731202721638429	-0.169389631688822	-0.315849784810959	-0.225474332312379	-0.0229662752548823	0.0391495192789595	0.207165531160259	0.287078031945179	0.152954075023969	-0.17521237565969	-0.0213302069914239	0.23363508034004	-0.401625925072576	-0.188296403483233	-0.0145442280860268	-0.0959732874021939	-0.3596763530857	-0.181884608663468	-0.077229421052035	-0.27579830284186	-0.579188395719784	-0.63864896728006	-0.542188932204328
Q9UHC6	-0.479200810568233	-0.174840168241126	0.318448066004637	0.408552613712022	1.20797006789342	0.882031150184867	0.506659987725149	0.664472037234173	1.09366426048218	0.647803015846526	-0.373716013746006	-0.273340448167588	-0.355715988364697	-0.0194510550556775	-0.151488055595303	0.210693287611468	0.257916183456453	0.120481192278436	-0.367001002786307	-0.279461591189343	0.0489154041038886	-0.846869080610997	-0.184152760636779	-0.583319304850944	-0.448151420431214	-0.295136434341106	0.259404425672844	0.0206692081723867	-0.394770302961575	-0.358636079833253	-0.860837645327478	-0.400699562546391
Q9C0A0	NA	NA	NA	0.376270850928767	0.95593293515083	0.636573780321928	0.459976104375881	0.269858857554462	0.404069202370837	0.224728884014958	NA	NA	NA	NA	NA	-0.0443795310087105	-0.0162369749063274	-0.301078399749754	0.0546494439833083	-0.0544001133081968	-0.0372494720917422	-0.479902838543726	-0.134024106040039	-0.277739095439971	-0.165290162848522	-0.396373600902412	0.238732058576861	0.309102870571694	-0.0530101434622514	-0.258481795365151	-0.103483987246088	0.0360183942800134
O43405	-0.514464467984685	-0.345746731689551	0.352111243924659	0.221442767797953	0.636348463096437	1.01695686707399	0.71634382923797	0.211123853732406	0.612435233739732	0.366815536006682	-0.182295284754043	-0.668468776567912	-0.420436397269377	0.0156937507332637	-0.00240521847349395	0.0850093174477986	0.345233994574276	-0.0165443943732599	-0.222207600931155	-0.141019855239195	-0.214454207273816	-1.02685473982499	0.124699991970508	0.49291178947934	-0.155650480558911	-0.444634415008938	-0.350587394404577	-0.195467142510638	-0.904756686521612	-1.2021901926423	-1.43831742475443	-0.561276093799009
P12107	-0.0951504092103219	-0.220250782158873	-0.357271816726653	-0.209739573095849	-0.0964034851120643	-0.130125367555913	0.454666782048185	-0.297852561333415	0.312433879511527	-0.309365143105561	0.116245828260026	-0.487831286306333	0.144093263976844	-0.198506077333889	0.0873553569392174	0.23788544245292	-0.113026543231667	0.0232442950145897	-0.892244426329882	-0.227631223191572	-0.148603279781352	0.0970644949397954	-0.118992066571042	1.12751473136812	-0.466063800383914	0.0704446686382303	-0.258925292731535	-0.40199403928002	-0.341256253208601	-0.126490738019683	-0.649700842261975	-0.0892998459485721
Q99715	-0.324559950563232	0.873319866882698	-0.001110960342527	NA	NA	NA	-1.01230767773391	-0.226149857623602	NA	NA	-0.341222322843671	0	0.265601153162384	0.66351751847912	0.511600848301216	NA	NA	NA	NA	NA	-0.0509134493529575	0.458207337933805	-0.0211648890124314	-0.567542172592301	0.387475829665124	0.970775801746569	NA	NA	NA	NA	NA	NA
P39059	0.948571940947444	-0.321287628689061	-0.181985231743814	-0.6702166117015	-0.111565319160457	-0.51747972318968	-1.3012752776141	-0.838130938327466	-1.44807536159758	-0.51336322494986	0.104503452896576	0.373239591958294	-0.22676777442652	-0.10148437457711	0.135442451960634	-0.449103100085417	-0.396586897991472	-0.194496883993846	0.267955992644938	0.391034909565439	0.374218822148633	0.630972082562189	0.298813725305779	0.0688059837304276	1.01680524752951	0.427942389748604	0.623153170494473	0.3891858628473	0.389553502644085	0.563590943850323	-0.18968959236083	1.50614312369634
Q07092	NA	NA	NA	-0.0794394912615548	0.516159927044519	0.640746501485566	0.398996621937308	0.331459773476674	-0.741748441295336	-0.582518455551901	NA	NA	NA	NA	NA	0.662480308927097	1.11149211452934	0.517178260639492	1.36255782037956	0.608170577227188	0.507853484926674	0.484725185624553	0.908469109479056	0.57085530233768	0.77914590859585	1.1438904724079	-0.745630819851271	-0.880279582383921	-0.545729096944512	-1.17790364033026	-0.674173925126178	-0.599671193422003
P39060	-0.00311711757858557	-0.5114706116396	-0.0711162284419986	-0.087262992126897	-0.610122829410832	0.194213913380791	0.00738200701161595	-0.115923596678252	0.250809970067616	-0.226693187000184	-0.102860075690105	-0.257482835822581	-0.107752984709679	-0.378139593343075	0.0439432315414745	0.124288074745592	-0.130439256188311	0.0963348646671145	0.0349477316004565	0.104256619160133	-0.180887212898914	0.119599805928503	0.403259775273739	-0.174063607335702	0.182651593025668	0.516014822189398	-0.49243505098963	-0.173491440891275	-0.633510734246643	0.342078527137526	-0.351487436436244	-0.0533614765571206
P02452	1.06521484897393	-1.82370344335125	-1.19926359083773	-1.974430032789	-2.09516681403483	-1.98689124493219	-1.6697049212148	-1.13194318724694	-1.39711207731736	-2.09581869579279	0.956164315235308	0.860462691570103	1.0976103944458	-1.17832842484036	0.988652707676906	-0.535186563954499	-1.59531691531593	1.62522917722805	-0.499146697494401	-0.850453855139252	-0.950505800492891	1.02976069286014	0.836196803633012	1.51228812939502	-0.880039199493333	-0.365742381692709	-1.39457051681019	0.0109156003996267	-1.11980167174019	-0.0741036596027111	-0.555154801527028	0.0203420786671344
P08123	0.518246729001065	-0.97712134516255	-0.283259380571882	-0.446461435387766	-0.867764062564046	-0.311025761036242	-0.313838250803319	-0.638148754737835	-0.0912426239331716	-0.99708277030547	0.612811400658573	0.296111782059625	0.91159723658762	-0.300782045036716	0.624512567312439	0.174310237725132	-0.600262074498909	1.04219331093432	-0.513876121561305	-0.547279226938226	-0.559043764904764	0.637303035844242	0.507564782124814	0.669887470056493	-0.461895024260897	0.275382150540613	-0.81755747409902	0.0343516109500941	-1.02303411063839	-0.116850077405852	-0.936937559691783	-0.327716367218311
Q86Y22	-0.0430061756390234	-1.27398300924397	-0.705827408690216	-0.630482269618142	-0.704668927730627	-0.0366138365706359	-0.198581574195994	-0.209097364212337	-0.46196326633716	-1.28200794330197	-0.113449947487116	-0.46569877901161	0.0501196656874718	-0.335139503298683	0.231710793941998	0.290972864409759	0.156394534975758	0.32453938900102	-0.315201884477698	0.12192339566052	-0.10306818117267	0.50756642250048	0.0111772184209835	-0.239044788058078	-0.100276666044631	0.0812959913576989	0.315667816543809	-0.104808174292272	0.596434147648552	0.398403816412596	-0.213661965728996	0.547043562995521
P02458	-0.275473711091824	0.0379522908206935	-0.278799632084829	0.0891920053310606	0.652404786314384	0.0892194751811157	0.584029365936071	-0.145226565357129	0.0624095467733539	-0.690076296596561	-0.239334470066204	-0.427488966430608	-0.186361482531129	-0.148959874906248	0.788074149576801	0.621855747084333	-0.0131160765277327	-0.473491718219497	0.0497427510681785	0.114375405910947	0.837830479456498	-0.512264443379304	-0.456552167428842	-0.802840547160291	0.0715181652132002	0.831751638392129	0.51345828279634	0.256583227743676	0.143509275250872	-0.0334508281560817	-0.68695347885447	-0.607444078922644
P02461	1.35382178449823	-1.18667284368984	-0.73489305157325	-1.39914108536358	-0.785408884782245	-0.629679697994716	-0.978532808714195	-0.365926353133259	-1.27299204671097	-0.774440437669114	0.358826338039745	0.660112603577987	0.715445541912826	-0.708692911633849	0.607820203642811	-0.0284574357592704	-0.878447790594016	1.54799694002921	0.0257421027514795	-0.589038460225192	-0.156233810656169	1.06602597644431	1.04614960690548	0.514077200176394	-0.0700137353018113	0.323390741989788	-0.468604005983137	0.148666682671884	-0.368915969165835	0.12300136551222	-0.398189655198819	0.169408717691129
P02462	0.269168289432255	-0.674090950507321	-0.477076265898204	-0.0942614573127631	0.673196023331952	0.43439912495217	0.578316652823992	-0.345655510991927	1.18458388331172	-0.232122274100554	-0.654616288947149	0.778769911289322	0.310452572792295	-0.0143365823347281	0.228105418900093	0.210860403767522	-0.438812083972167	0.506270180261014	-0.698748014442261	-0.369190817987494	0.363672268902543	0.434391397522147	1.09395036269167	-0.507636600154573	-0.664266959840884	-0.390693574769696	0.197516437125406	-0.417856440478666	-0.949268640365111	-0.173091225580849	-0.24001007152747	-0.0831497148784113
P08572	0.660501187642031	-0.289972311930309	0.259515740716719	-0.147040332118761	0.154401633330465	0.00350030253319922	0.34551404200796	-0.0873209431278053	0.0659424048040784	-0.911100302690443	0.549953499118226	0.888417292403984	1.01025995968122	-0.134154313204561	0.532410163705564	0.365477797279522	0.146333200765404	0.624744639805359	-0.365887031391104	-0.266147484299522	-0.127084261777339	-0.330596985683684	1.05432388066518	0.39404932904396	0.338995839674654	0.309533551022296	0.163834411637156	-0.0798585106869378	-0.0413623153152631	0.324101867892566	-0.150015330790458	0.102963595084431
P20908	0.871043755062821	-0.312006781690759	-0.0852340478495135	-0.363499059241098	-0.736512573264499	-0.382291520131874	-0.387500546518484	-0.371608571956662	-0.314922947157731	-0.527967727418878	0.374462881392255	0.139970402276962	0.268337133329732	-0.21927354042008	-0.00648458889396863	-0.293819398248465	-0.443289458229302	0.765483815889035	0.155065503007296	-0.266498288931152	-0.329089956361855	0.866717268082768	0.0243780035712531	1.15754502850802	-0.256133200117679	0.105717944686525	-0.118481860087086	0.0506195822452176	-0.269157799809248	0.409693795677902	0.260378769511193	0.482753593807296
P12109	0.288342750568075	-0.220507550024136	-0.332793365190949	0.267837457494479	0.535529911630374	0.359646887600741	0.778594228052289	0.225515801945932	0.693283224325167	0.269586911986506	0.0371940234496249	-0.52198002438068	-0.0964682701068309	-0.497582085034756	-0.0197142674597561	-0.147972014580323	-0.194411589491857	0.162788205728408	-0.459558057251854	-0.298137832762723	0.0197816387213146	0.468656239860136	0.142978183372606	0.344678979031126	-0.163076590436738	-0.202783998407081	-0.0250668695517495	-0.18734608008317	0.140757561850095	-0.172843031770093	-0.460860577226663	-0.308837392606165
P12110	0.856173693416416	-0.349172415902683	-0.847692809538162	-0.180246269988785	-0.320715536520411	-0.17190158186332	-0.28708251209338	0.0157293815050688	-0.483812402119139	0.528024686091032	0.290963000919802	0.0132244149000407	0.789756688884614	-0.458506102539053	0.0307027498644725	-0.113270983769908	-0.154239879783948	0.302879987330309	-0.0155165165487885	0.476118355035423	-0.0896198486080837	0.842412558078891	0.251484609593574	0.170029945532174	-0.0601655358105027	-0.0834221942420319	1.38325314872319	0.561162407866362	1.07808888182633	0.111404121497952	1.75303776988295	0.516102547574926
P12111	0.774397188443146	-0.435076248951231	-0.288966364102431	-0.485963832182225	-1.07323495589067	-1.11003429840166	-0.831832404497654	-0.343230007232231	-1.02507280019521	-0.332042664446792	0.1455395003131	0.39131500998008	-0.0245456268134099	-0.238165815241867	0.101152267657186	-0.670522726203164	0.165323758454249	0.349206562225108	0.983465870951086	0.201690993773058	-0.243973382710418	1.17609102081913	0.605227108040569	0.708792269558539	0.343604760712031	-0.229907963369905	-0.607901428618322	0.113604994359208	-0.292011368983631	-0.00728672104654216	0.931089293896003	0.720760513965303
P20849	-0.910621337646054	0.0417248933989862	0.596110854787498	0.945139672466782	0.445423738855665	0.659163893298446	0.640821793752656	0.576276194568536	0.972166942200635	-0.0527697465872397	-0.205193658533303	-0.879669036278388	-0.285218369491909	-0.0197073426225227	-0.681998016031795	0.716211306546387	-0.0371087442358133	-0.288876763990555	-0.561100453621126	-0.26612103342104	0.147282238547252	-0.990479845416163	-0.26419927898617	-0.965848369222969	-0.523539237170036	0.623309602636044	-0.861821492897747	-0.683094034397786	-1.53651207261579	-0.997515422973274	-1.39311388590624	-0.684802447076986
Q14055	-1.23977835817988	0.189136094368771	0.594559466539924	1.03730657408309	0.578862999393118	0.893619932873393	0.626165740332774	0.453404518362857	0.82386484953614	-0.104118166866623	-0.103809866089272	-1.28645751753616	-0.370157911537397	0.0222538372626619	-0.78113715230775	1.15911525213069	0.145087468492277	-0.16937532231252	-0.606591993935518	-0.257414741209839	0.320961476154241	-1.35914577794377	-0.275502100426906	-0.89499055558123	-0.799913374480762	0.588796292442659	-0.663666917395136	-0.781649634717815	-1.53188192070069	-1.08140028592106	-1.4099405691574	-0.635886843862543
Q14050	-1.12273889789348	0.466436684815741	0.985420220077994	0.708971829036423	0.568675916253741	0.64070239415595	0.770099474468899	0.148471648694583	2.06535063446027	1.18180088441152	-0.277924060418535	-0.770024073504633	-0.0077439656967293	0.294791700803951	-0.67760143058008	0.796374911394229	-0.114426080091421	-0.189883705858391	0.287837704595781	0.276471526485361	0.643171946656864	-1.06863685910853	0.139210021310803	-0.983239397169815	-1.50555983223822	0.331267032947921	1.00007653286684	0.923581038428758	0.0541051973835645	0.658957919862132	-0.238524096676183	0.944806037920655
Q5KU26	-0.0465143076412584	0.0140338593695599	0.509355539864058	0.477865725200584	0.579829743444852	0.653441008780296	0.877754213630886	-0.0640671185445729	0.38156275989226	-0.360056853946576	0.704053085441167	-0.361203016000771	0.423855395531014	-0.358972745588793	-0.208044629675696	0.411763782963651	0.112431408927139	0.246881129282137	-0.132668752407383	-0.0832048159017278	0.0215137676980555	0.0369152215601893	0.390069299416992	0.367678236791091	-0.184021640343627	-0.412675214298208	-0.317160370202243	-0.756617553254253	-0.189459777071606	-0.30271517567834	-0.242531492578397	0.0473644417240537
P49747	0.413909941891186	0.395561628467042	0.500053806764298	0.60850356710133	-0.472033861691277	0.178729716387657	-0.0287125672503192	0.0628270372005773	-0.216264175929919	0.865560685949916	0.0731138747171398	0.438422290753836	0.260655115436377	0.320028089239438	0.388165816138375	-0.902472006480504	0.664566973255895	-0.012237994744007	0.189024787208079	0.11111496157111	0.365896615905861	0.239374480149598	0.137800187861177	0.445438183913633	-0.889985221216561	-0.455221213331494	0.0338096750310184	0.204197262792714	-0.297997828764319	-0.649734142715542	0.386256147642537	-0.22764168777012
P31146	NA	NA	NA	NA	NA	NA	NA	NA	0.575773680755974	-0.869372029483625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58214191063091	-0.444298557815359	1.18844754625081	-0.352505147070854	2.13769566134724	0.839446805670429
Q14019	0.264440731555908	0.466194652651985	-0.141814907946781	-0.281930079331312	-0.471064402949971	-0.787539916550655	-0.63489080831097	-0.988700353478603	0.17816159141911	-0.168419028645491	0.107725453694401	0.238045264017709	0.596919898131523	0.168290463209443	-0.542052872087989	0.150439011899687	0.408437792928928	0.609117647592591	0.178788224977051	0.305688340385856	-0.421247179315605	0.20626466885102	0.408759937010074	-0.539459416358989	0.293469370771191	-0.0608995133888541	0.498902661374211	-0.0260681292851261	0.540150369642842	0.579774916736667	0.876624881694848	0.375816517127856
P00450	0.40892698749736	0.850361120651066	0.61609699354059	0.0861475487812111	-0.25591096649294	-0.127599268387229	-0.144546753199129	0.575489323346241	0.123125096870964	0.437604999147974	0.628157156563828	0.460143130530694	0.399659452687754	-0.0462307695350503	0.355746242218845	-0.550221298322575	-0.18366902820872	-0.134897518171581	-0.0539671832430342	-0.312999867347358	0.052873731243928	0.189944737284011	-0.0179200235438133	0.713977332838755	-0.11336974472501	-0.398873821621676	0.0827240159518956	-0.385144753357706	0.138322682975959	-0.704856814334276	0.244456467121874	-0.258621588174273
Q8IZJ3	-0.804038480871929	-0.0244510278962222	0.0925583261572775	-0.142617095947882	0.34539321666169	-0.0826958562378257	0.0305536681041785	-0.144311910621088	-0.0433180096894774	0.605816202655197	0.491603707273662	-0.0925549719942609	-0.323306611977094	0.0920962076826051	-0.0949258317268704	0.479869576007815	0.283927692947137	-0.168727068765783	-0.264172334913475	0.142946492935178	-0.284709190548524	-0.297807911779729	0.391353143427612	-0.359577564682815	-0.00355391260057347	0.924175129983174	-0.705421915195526	-0.12281693200907	-0.686107445711614	-0.513342029462031	-1.04543114877288	-0.12110697446514
Q96IY4	0.480639132424692	0.662894161081316	0.630927715629107	0.129959081462831	-0.125053735409074	-0.295213912206876	-0.591153927767365	-0.0363134935665945	-0.573957722983219	0.765287092280557	-0.232271865306578	0.736999643296892	0.571225313020044	0.213385365541397	0.356131007273973	-0.883856143450299	0.44612587258514	-0.253067158274589	0.478335316818887	-0.0872509558964394	-0.00694358956799013	-0.260929212604292	0.159446835774677	-0.0411679511032834	-0.0939448211370517	-0.617815696405258	-0.231386633631331	-0.321007878746194	-0.200370274639037	-0.960797840266336	-0.420798631941176	-0.631202643039428
O75976	NA	NA	NA	-0.0605967184703804	0.673478327377891	0.386087209829332	NA	NA	-0.289808472836547	-0.388858448846178	NA	NA	NA	NA	NA	-0.160923434222305	-0.286764371948165	-0.659176768882116	-0.845122793080364	-0.250450880826643	NA	NA	NA	NA	NA	NA	-0.160571154582695	-0.215296417870612	0.262354214399044	0.084726013608611	-0.334205265320533	0.418237769932269
P16870	-0.710836166756181	-0.297240274465522	-0.184191785400214	0.297942346349598	1.30265097630262	0.553352323814973	1.02379039367654	0.293223537284914	0.965353883121997	0.628774257399167	-0.495977303799919	-0.912176742802401	-0.0313439694620463	-0.0943471365776674	-0.419033487278952	0.377086479026452	0.373838565507731	-0.301564010502059	-0.306085267315691	-0.262731037649429	0.307638407563867	-0.877033600815664	0.509063974785186	-0.408150934004396	0.158498311584242	-0.181954541112094	-0.236087306803857	-0.192723810478269	-0.201011275377974	-0.6006342349625	-1.11148602434051	-0.230766228566269
P14384	0.10835597679857	0.16755155792546	0.0982080844026827	-0.0735552291960841	0.198805225013027	0.193360846828694	0.365632113353224	0.137438413778623	NA	NA	0.135560702411562	0.0375496451239368	0.124669625365402	-0.0404550777359551	-0.104360915467355	-0.564146726664941	-0.199403412689692	-0.21450577790059	-0.192742860885803	-0.299070484011826	0.0621279981504697	0.128607998345053	0.0162740026769326	0.39176984466111	-0.244759215508756	0.444078586754792	NA	NA	NA	NA	NA	NA
P15169	0.297576476614296	0.1328041127583	0.100786789161629	0.171129455106994	0.276275794017264	-0.172481965212043	-1.37183216658287	1.11265708778342	-0.565102829488552	0.484621550086887	0.38381646753998	0.50026989700967	-0.575842086940755	0.422859004894494	-0.0351042278952356	-1.28540395901838	-0.587128952500281	0.00816682637426425	-0.379190564514459	-0.39404331329291	0.760607025696056	1.23498682566446	-0.223368158943837	0.820302761703835	0.340102224036487	-1.06844143321166	-0.0501760033184153	-0.476757961388496	0.458999836378648	-0.537614637142356	2.19029554617616	0.332625988785183
P22792	0.484793805479577	0.378343532133059	-0.0676766626446277	0.0237138825427756	0.340520146103495	-0.348121082875592	-1.05997191528511	1.1918630210868	-0.560309736849585	0.162020456521573	0.327819804350891	0.520153421184023	-0.423916652052324	0.214125143523985	0.00872689843600583	-1.15903920392599	-0.94591601795345	0.201077356149877	-0.182858122231439	-0.568852383900411	0.67604940295939	1.35796544321326	-0.42515307965306	1.12808047964625	0.323941637403651	-1.03680777837902	0.199762997814175	-0.385200204455841	0.432660477242504	-0.662738413809365	2.31959270596997	0.343244771419107
Q9Y646	-0.101380475053704	0.0622799278842301	0.728674753909115	0.514767005667208	0.867250018523147	0.582479189933022	1.33816759040241	0.838857968820448	0.460333032311819	0.324252073120579	0.0244765988998701	-0.427771629909998	0.281693772308012	-0.12888610791432	-0.152228729468282	0.0591058142505116	-0.244978755244823	-1.13685300984311	-0.100862606122927	0.0727302133018775	0.319140073184363	-0.182928137649094	0.627480674425367	0.126533284980367	0.512453647561764	-0.437406639325966	-0.1652252888057	-0.250431954014383	0.0964863209267719	-0.0202372609766259	-0.729679989410126	0.160323322870308
Q9H3G5	-0.740157352450113	-0.185420326859268	0.360906204381906	0.0188914982443968	0.226501589213573	0.736462257126638	0.0349371125494011	-0.281045434335273	-1.72849110238525	0.206014585216103	-0.28425333133336	-0.996709422695053	0.893927114191833	0.0123040134414651	-0.137321407567057	0.522591757133939	-0.191219053145873	0.24283322008865	-0.567503311781119	0.475511921454435	0.217845766166227	-1.14145628547254	0.468655510799095	0.637713691423586	-0.769192980079142	-1.16871947376042	-0.275296769240346	-0.51822551302132	0.0531170780240968	-0.179762058000946	-0.335674599871819	-0.806582519996194
P29762	NA	NA	NA	NA	NA	NA	0.50558213994762	-0.351475404312476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.203055508109096	0.301919555405122	0.304513976297884	-0.304605982905608	0.396652292498525	1.20886343609974	NA	NA	NA	NA	NA	NA
O75629	-0.843734408986771	-0.0749649492074971	0.00717205211673555	0.317975464722215	0.335848558555321	0.444094412508152	0.695593623563334	0.268582996307903	0.59138004355781	0.833115627680096	-0.196666696656055	-0.719216956091666	-0.24491391574548	-0.0693897349469044	-0.294587490661659	0.341323548347311	0.255765005300751	-0.17392548053571	-0.201306133648322	0.0267838540482881	0.271975270121507	-0.938284096670108	-0.264180342893011	-0.419023264658771	0.150957756974587	-0.609521285986574	0.10612240886799	-0.355523452904531	0.0998803172484743	-0.0347699406419437	-0.609384963174103	-0.718051787464671
Q96HD1	NA	NA	NA	-0.272491296905438	-0.266224541483032	-0.315085335402149	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0535426557638119	-0.561202699862807	-0.549754754692289	0.164521265564548	-0.254780267599013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9NZV1	NA	NA	NA	-0.519108092626416	-0.0773244726538374	-0.759064093127582	0.933906309565777	-0.746098064057623	NA	NA	NA	NA	NA	NA	NA	-0.296630645599601	-0.723227596644756	-0.678351861873942	-0.235808617169577	-0.470240508811925	-0.129142887580115	-0.0720939450454097	0.285970837077181	-0.0563828108213493	NA	-0.433916474488763	NA	NA	NA	NA	NA	NA
P54108	0.250838791155228	0.641955055253082	0.591768194985886	0.0224266626783844	0.230910513940346	-0.173301324260125	-0.622232060866017	0.0297182928982345	-0.468047144937821	0.45493511895158	-0.0890346389099621	0.25182247545148	0.128511627047299	0.0573265422987621	0.230031447480737	-0.767091630689352	0.213990651102711	0.0297118681774169	0.187023394591654	0.534335710973631	-0.387810624482494	-0.924946595454122	-0.226658921092171	-0.292981403115901	-0.000152722714638731	-0.652177027482244	-0.252210379415618	-0.015674404389908	0.047164179091685	-0.969081858953832	0.157122132018683	-0.719310248247623
P02741	-1.38743447939484	-0.807789393350776	-2.22237490839722	-1.74935354806057	-1.73833415496081	-1.5213263003806	-0.958344596590445	0.340976501704245	1.16713690354606	-1.48779747203307	1.43254502415761	-0.837791798441139	0.275237386122715	-0.109770644625668	0.963002069938039	0.596255725309878	-2.30972234063444	-0.0848600015137606	-0.641495015552509	0.271234124787347	0.0519734595104775	0.19815475378506	-0.583692155582333	-0.463692031459779	2.0390448198388	-1.64853744127334	0.105826241448623	-0.594177744947502	0.362328608750993	-0.151670984284341	3.45261995884855	-0.563437321006059
Q9NQ79	-0.18774063745873	0.0838415231519312	0.0358803776100443	0.36564724249887	0.704682706137375	0.368898054965896	0.8312263358484	0.220703614106997	-0.0827480426136842	0.972900002714482	0.217363048917576	0.154739082777903	-0.109506087806821	-0.0505654831731279	-0.502069545699529	-0.0277565549372825	0.111173482697883	0.0452728843403474	0.230875132805815	0.0622333480937156	0.456289930716338	-0.650968154562523	0.382805085648015	-0.384998434149731	-0.0633469187034277	-0.304060927861639	-0.267466113178439	-0.208157059860043	-0.326149813282803	-0.636435285186689	-0.823775752450036	0.0833637348428535
A0A140G945	-1.2964137615408	0.702147379207427	-0.562396122394591	-1.56273413272608	-1.94982822860645	-1.62137206502673	-1.62376258639159	-2.15140265978132	-2.13009235411489	-1.47347358094661	-0.168039758518575	1.22307357271057	-1.31098691087772	-0.127400994371563	-1.33948451598499	-1.23620394631659	-1.25527796926025	-1.13036638247005	2.73909346285903	2.25583591299095	-1.87595610758926	-1.00365933135635	-0.529419970544439	-1.46876467865205	1.06786133803623	-0.802824754518099	-1.39165442516092	-2.2310188367173	-2.08759524469498	-1.96051022900395	-1.46367376039073	-1.64082765289219
P02511	-2.55464802272148	2.54107442077422	-1.6201433119636	-2.45294655986611	-2.75986347926983	-2.4009065942128	NA	NA	NA	NA	0.607822383279753	1.07836283904702	-1.72767448172451	-0.442067948350479	-2.21271388323437	-1.80583513975001	-1.77251938743297	-1.80751036213831	2.56863909465129	2.36792377516767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P05813	NA	NA	NA	-1.72329748299827	-1.88521130264563	-1.31776870327786	-1.71083784312884	-0.571200856071001	NA	NA	NA	NA	NA	NA	NA	-1.33208767098351	-1.82809338705699	-1.34215201078626	1.12424499794559	2.62224014735716	-0.650529465566744	-0.867794734835976	-0.677904506425559	-1.30887436709523	2.61708760578377	-0.374245921699267	NA	NA	NA	NA	NA	NA
P53674	NA	NA	NA	-1.37519801081772	-2.49655109433324	-2.25020100549883	-1.16833023391127	-0.665809068607657	NA	NA	NA	NA	NA	NA	NA	-1.8173012242137	-2.62369325641026	-1.76244445597138	0.862153076999173	2.92687839817038	-1.05218104032387	-1.06941133505904	-0.643132649482428	-1.61881159697967	2.02784706500448	-0.904363490186141	NA	NA	NA	NA	NA	NA
